race_id,kaisai_date,field_size,gap_top2,spread,gap_boundary_5,gap_boundary_4,gap_boundary_3,gap_boundary_2,gap_boundary_1,selected_5,gap_pct_5,ladder_conf_5_pct,ladder_conf_5_show_pct,ladder_conf_4_pct,ladder_conf_4_show_pct,ladder_conf_3_pct,ladder_conf_3_show_pct,ladder_conf_2_pct,ladder_conf_2_show_pct,ladder_conf_1_pct,ladder_conf_1_show_pct
202635072601,20260726,9,0.056850494231460005,0.3903126069330303,0.13457520209992593,0.09469079539756581,0.06974628846656249,0.08900635722102605,0.056850494231460005,False,0.13457520209992593,80.12854897193333,False,71.32352122480994,True,58.48647629645497,False,44.714368283410685,True,26.501896088498654,False
202635072602,20260726,9,0.0666834997159391,0.35827900782414784,0.1373465390640561,0.013671525362734957,0.058699891739388936,0.3752179992538975,0.0666834997159391,False,0.1373465390640561,80.1688216327587,False,67.70321940836823,True,58.055189086220324,False,59.27586528422902,True,26.744761219077063,False
202635072603,20260726,9,0.2296272464542785,0.4263414246532126,0.02342308673531019,0.06793422678931114,0.01807457865899984,0.02385186490325391,0.2296272464542785,False,0.02342308673531019,78.46254328453554,False,70.1548370101446,True,56.458915505076114,False,41.43571317446935,True,30.96841590001692,False
202635072604,20260726,11,0.16192980730662926,0.39441781416737365,0.19403672740634315,0.07795375109041303,0.13958437745306068,0.07789434664146119,0.16192980730662926,False,0.19403672740634315,80.9791672235526,False,70.59567560692986,True,61.18068711800837,False,44.15111471215222,True,29.169040863591285,False
202635072605,20260726,11,0.018140144129974993,0.3654705387525305,0.0959479633832533,0.10943951396123182,0.06744954612542556,0.0554832023151581,0.018140144129974993,False,0.0959479633832533,79.56081953459861,False,71.95588809826529,True,58.3969087123434,False,43.019833014778825,True,25.559596115434957,False
202635072606,20260726,9,0.09692170613494325,0.4138299108472818,0.06251040426820548,0.1505777982009059,0.21612865628903327,0.04379662035927566,0.09692170613494325,False,0.06251040426820548,79.05970472626949,False,73.67399484264085,True,64.05654155533162,False,42.43271347018972,True,27.500408939191107,False
202635072607,20260726,9,0.0526630038194933,0.5270530036051249,0.21567109237604717,0.12303998831480373,0.1704255125773611,0.038206142540856615,0.0526630038194933,False,0.21567109237604717,81.28166208230664,False,72.53141835270696,True,62.35009069620633,False,42.15259754014137,True,26.398898567054697,False
202635072608,20260726,9,0.1411249756471705,0.4394490970668171,0.07993144759981136,0.049614903337742225,0.22042389680722363,0.12879975663158616,0.1411249756471705,False,0.07993144759981136,79.32190611852825,False,69.3391044929613,True,64.21517924480627,False,46.741590932404876,True,28.62857007134877,False
202635072609,20260726,9,0.5750070513780755,0.46469380543355293,0.17186429077616797,0.002252553663984666,0.10378532713221232,0.06120760370016906,0.5750070513780755,True,0.17186429077616797,80.66528267455854,False,67.1740494502632,True,59.80705131665084,False,43.30814854507713,True,40.976864919289426,False
202635072610,20260726,9,0.15348847701918275,0.334036403034766,0.3261934338150508,0.024046782979748247,0.07010877504591446,0.00739885187843767,0.15348847701918275,False,0.3261934338150508,82.7692625068132,False,68.18012668018496,True,58.50060731946011,False,40.618469610766866,True,28.949027817450357,False
202635072611,20260726,11,0.39965395225331835,0.4751305797019016,0.0021588623817007007,0.020927306918370595,0.009109357468488274,0.19285630969273607,0.39965395225331835,True,0.0021588623817007007,78.1325269470381,False,68.03713182409648,True,56.10471649681594,False,50.024708098214454,True,35.74093262711447,False
202635072612,20260726,11,0.030816340937269683,0.33995240445622643,0.08892021178919943,0.20674895825956185,0.221479957607122,0.02652713972845939,0.030816340937269683,False,0.08892021178919943,79.45624212024262,False,75.9078865747145,True,64.25413564075808,False,41.56905716024699,True,25.865727374720166,False
202646072601,20260726,5,0.26261644558136144,0.4876393927426968,1.0,0.2705160289168699,0.349721100431986,0.11714642506978266,0.26261644558136144,False,1.0,89.88744533545773,False,78.28257020937764,True,68.83304020513437,False,46.146508995082115,True,31.8670794795832,False
202646072602,20260726,5,0.10127646479193617,0.4165218177602194,1.0,0.2717636712502984,0.3105112794253793,0.31644858453238617,0.10127646479193617,False,1.0,89.88744533545773,False,78.32730073890221,True,67.46663541377592,False,56.33394555533208,True,27.610318855333805,False
202646072603,20260726,9,0.2438891903336246,0.334902939597179,0.15239318820491832,0.013184424485645267,0.023672584323097382,0.010538734156299112,0.2438891903336246,False,0.15239318820491832,80.38640493414775,False,67.68073764111861,True,56.67975065568614,False,40.774045981657466,True,31.355216852218014,False
202646072604,20260726,9,0.03569994424896011,0.3834735147255781,0.07782260945875769,0.11670168190616678,0.07183119496634202,0.4551528280323535,0.03569994424896011,False,0.07782260945875769,79.29029589713743,False,72.26411524649976,True,58.56773426241464,False,63.1693648923582,True,25.9843018519192,False
202646072605,20260726,9,0.04418505861020977,0.35446367015287517,0.1348340823618592,0.18222161144644372,0.03418657734082818,0.35861506976695334,0.04418505861020977,False,0.1348340823618592,80.13231358454946,False,74.94861492409912,True,57.09379310656393,False,58.450508460190264,True,26.191158564039647,False
202646072606,20260726,10,0.3998973006966131,0.4128515524530034,0.02243830812410285,0.10228733018081193,0.007462562473613881,0.03272322694987833,0.3998973006966131,True,0.02243830812410285,78.44733983955456,False,71.65029464524692,True,56.0395859527363,False,41.8783606785144,True,35.74799919866842,False
202646072607,20260726,10,0.31571993478866256,0.48029772683662364,0.06061651451882279,0.12745552809217073,0.015888913202885248,0.05612875879935165,0.31571993478866256,True,0.06061651451882279,79.03105329186072,False,72.71668453844116,True,56.372623303246314,False,43.05232385272498,True,33.342235067506074,False
202654072603,20260726,11,0.20676211426395438,0.561760595271313,0.10453038507060938,0.16880278952852565,0.043443834856224176,0.23222769715814376,0.20676211426395438,False,0.10453038507060938,79.68799420248143,False,74.41315895700298,True,57.45752699355059,False,52.04432825936781,True,30.353821740479507,False
202654072604,20260726,11,0.1257243692347614,0.41146253059560556,0.06738147464765462,0.2537187651953018,0.08833988197459125,0.07780502204084129,0.1257243692347614,False,0.06738147464765462,79.13326375628792,False,77.67386610145212,True,59.209471352479945,False,44.146592856267205,True,28.232378202228027,False
202654072605,20260726,9,0.1385629096179785,0.34417075663193697,0.08736712006687575,0.010060489705777647,0.1620177166959776,0.03466798177692191,0.1385629096179785,False,0.08736712006687575,79.43307767632373,False,67.53636084059845,True,62.032652374464334,False,41.97557422123227,True,28.5624285345975,False
202654072606,20260726,11,0.04198190152709154,0.47907869261664704,0.13643209349457946,0.04111711873796029,0.002605577789834013,0.1086050409548979,0.04198190152709154,False,0.13643209349457946,80.15553983895819,False,68.95651774325847,True,55.84737244251352,False,45.71102661564927,True,26.13734630905473,False
202654072607,20260726,8,0.02714289403862442,0.5190314978547864,0.03039141275436507,0.02677794079700556,0.25703894324799104,0.390114869542687,0.02714289403862442,False,0.03039141275436507,78.56990098970569,False,68.3050406403406,True,65.55459592086528,False,60.0119958592888,True,25.77676814325791,False
202654072608,20260726,11,0.2955607305015706,0.41289753606702917,0.009668774466660144,0.07236441928991924,0.07383085776542986,0.11865944167344825,0.2955607305015706,False,0.009668774466660144,78.24949353691024,False,70.35022478731105,True,58.64562613158697,False,46.223713413716425,True,32.77818678227647,False
202654072609,20260726,10,0.13051173166647245,0.4273562974832301,0.23838464175150803,0.16955930924475895,0.005773033148871022,0.004027867385917096,0.13051173166647245,False,0.23838464175150803,81.5952472995943,False,74.44354550091926,True,55.97274365012686,False,40.45165188601127,True,28.3551799140383,False
202654072610,20260726,10,0.3710667491128945,0.6283040101966931,0.0019256270848749127,0.049049587073011935,0.09045005484088077,0.02057075582404867,0.3710667491128945,True,0.0019256270848749127,78.1288870742461,False,69.31373459711465,True,59.2912784002124,False,41.27234391514163,True,34.91517370564883,False
202654072611,20260726,11,0.09341430984913296,0.33376877311830777,0.020834549237714883,0.0002023585053480202,0.050740188810028036,0.33294377544261045,0.09341430984913296,False,0.020834549237714883,78.42256364858939,False,67.07857213974387,True,57.74364777216967,False,57.165122722251716,True,27.41208334347811,False
202635072701,20260727,10,0.25897325929765536,0.30113592455512744,0.07948149164535706,0.0899114686984446,0.038275643841287975,0.07675600375130581,0.25897325929765536,False,0.07948149164535706,79.31516454286778,False,71.11678305393094,True,57.254556618285214,False,44.093495961813915,True,31.767153565038313,False
202635072702,20260727,11,0.08799723904987368,0.49212585799585123,0.10281284775915679,0.15471113138565049,0.07127867632406394,0.19662250771035547,0.08799723904987368,False,0.10281284775915679,79.66259093749922,False,73.84283078258068,True,58.546204704793595,False,50.218009129346854,True,27.276014504276525,False
202635072703,20260727,9,0.30806653000060474,0.2532674036136143,0.016612316845602545,0.09802048311946432,0.1046579060606042,0.04480082603231122,0.30806653000060474,False,0.016612316845602545,78.35723642678353,False,71.46702853990855,True,59.840726139483046,False,42.483082194532756,True,33.12752217125101,False
202635072704,20260727,9,0.02626610066346347,0.3519019056909971,0.2872337365434162,0.11421815071105067,0.0016101465063186157,0.19830902382340837,0.02626610066346347,False,0.2872337365434162,82.25584408173425,False,72.15894221395489,True,55.807956749850476,False,50.304568212139024,True,25.75556453481128,False
202635072705,20260727,9,0.09272544058907957,0.4306586521701319,0.1649132658403512,0.2453399543433509,0.01932312867445587,0.0878852123777396,0.09272544058907957,False,0.1649132658403512,80.56607308929824,False,77.36572199887549,True,56.50819195603639,False,44.65747484451474,True,27.394756535523484,False
202635072706,20260727,5,0.09594347441396539,0.3720334729878932,1.0,0.574955168009292,0.27504496829502695,0.054056389281715606,0.09594347441396539,False,1.0,89.88744533545773,False,87.2661294907796,True,66.20447348884217,False,42.94804292181254,True,27.47575669862042,False
202635072707,20260727,7,0.004602898367693797,0.3364558192671191,0.2539347895338637,0.43914526048110736,0.13233771417513085,0.048840278011615716,0.004602898367693797,False,0.2539347895338637,81.80757812934291,False,83.72740986502319,True,60.90398096388465,False,42.68584883709621,True,25.23530848037482,False
202635072708,20260727,9,0.11937045295335921,0.28872373645292393,0.12643983169392292,0.1395244314395455,0.161472792311265,0.10847152109253536,0.11937045295335921,False,0.12643983169392292,80.00997183613983,False,73.21906655217558,True,62.01204272380579,False,45.70422413237465,True,28.0698917222632,False
202635072709,20260727,10,0.1623061005836293,0.3027943548129949,0.27313727954363465,0.07046307586684115,0.05397138116162123,0.03737516330785659,0.1623061005836293,False,0.27313727954363465,82.06714541311634,False,70.26645920089638,True,57.870191810817886,False,42.11100319971598,True,29.17887136353306,False
202635072710,20260727,9,0.16576458660827478,0.43095266491539375,0.05681404427652932,0.06933402142334531,0.20692488907647139,0.012993276605904974,0.16576458660827478,False,0.05681404427652932,78.97344124552225,False,70.21665303308991,True,63.71558249221134,False,40.89579390731588,True,29.269313972937667,False
202635072711,20260727,11,0.2748322645370394,0.5198444191410228,0.01888663069368371,0.029794787052364678,0.17326868572685514,0.020895763395120146,0.2748322645370394,False,0.01888663069368371,78.39244283782674,False,68.44271491503228,True,62.45719745305045,False,41.28851781189531,True,32.203352504444254,False
202635072712,20260727,9,0.21586693931738601,0.37938730313721925,0.03491670937623883,0.25244841080127733,0.1856728518282814,0.022257983301712005,0.21586693931738601,False,0.03491670937623883,78.6394113791178,False,77.62733970773587,True,62.92304554034766,False,41.35632866501398,True,30.597727248718172,False
202645072701,20260727,9,0.062042491557180314,0.34118513229605,0.1998254544940388,0.2502483418229944,0.017894326465008232,0.08180451595392296,0.062042491557180314,False,0.1998254544940388,81.06047078733233,False,77.5465996099487,True,56.4518004456964,False,44.34915223476114,True,26.62995719229162,False
202645072702,20260727,7,0.1913519354404083,0.49259632285167276,0.05899033405060401,0.21384816112697308,0.1318671317725464,0.3760856879343265,0.1913519354404083,False,0.05899033405060401,79.00642888467735,False,76.18081250408358,True,60.88598779137018,False,59.318860084852545,True,29.943517228645483,False
202645072703,20260727,11,0.4480279017374389,0.44394695509219306,0.15699947073100975,0.028941994971728516,0.005096748725071141,0.023051924194062608,0.4480279017374389,True,0.15699947073100975,80.45265256198469,False,68.40383027745666,True,55.945981943329805,False,41.395865919422604,True,37.15750972402337,False
202645072704,20260727,7,0.16966656649456976,0.3693609673601479,0.43528592012559586,0.003695332689383307,0.31841802925377405,0.00686712674934293,0.16966656649456976,False,0.43528592012559586,84.14425995953961,False,67.24115450898374,True,67.74467478921153,False,40.59214198350926,True,29.371551371346577,False
202645072705,20260727,7,0.31044595911285605,0.5205581300854243,0.29394834881197207,0.0694083569359054,0.004090987158644551,0.04533810767821537,0.31044595911285605,False,0.29394834881197207,82.3451785098566,False,70.21993368512622,True,55.906175887114195,False,42.51003746575814,True,33.194201335925676,False
202645072707,20260727,11,0.5356173066439467,0.5927647048466715,0.12061056466467457,0.012729399971680612,0.022016409043416545,0.028987062864929844,0.5356173066439467,True,0.12061056466467457,79.92468139924699,False,67.65972894953846,True,56.614443592724314,False,41.691776426304905,True,39.77800496157749,False
202645072708,20260727,11,0.24105805669707842,0.30425380140861313,0.13070536072793695,0.05017743122253733,0.07042699814203308,0.22842476927578811,0.24105805669707842,False,0.13070536072793695,80.07221015429214,False,69.36433763601433,True,58.513011641133915,False,51.8494368464545,True,31.27822436573979,False
202645072709,20260727,12,0.2928815667077404,0.4481548302591869,0.019944875779173993,0.09766778389186254,0.02859365603976204,0.12186260225093438,0.2928815667077404,False,0.019944875779173993,78.40881033837394,False,71.45184788199317,True,56.87366289862064,False,46.387219815642325,True,32.703593183385394,False
202645072710,20260727,10,0.11769499521666846,0.535363645194863,0.07220118669274278,0.05756993923961637,0.017726181381188973,0.06002461060712385,0.11769499521666846,False,0.07220118669274278,79.20585977761571,False,69.69485970989841,True,56.445163048333804,False,43.248528021386406,True,28.027140956341906,False
202645072711,20260727,7,0.11739582683445643,0.42329128060613985,0.013136263669538868,0.3091000266626519,0.39237635501126106,0.11907676813343829,0.11739582683445643,False,0.013136263669538868,78.30334688678711,False,79.63502248475874,True,70.28310820326963,False,46.245011456689355,True,28.019511598480562,False
202645072712,20260727,11,0.1688108050341955,0.23467486498097606,0.0719214374307739,0.04039238746978121,0.02388853059933918,0.1494037757260089,0.1688108050341955,False,0.0719214374307739,79.20165120260832,False,68.92376764698218,True,56.68826424340555,False,47.79590962178255,True,29.349111355799334,False
202646072701,20260727,8,0.4890393254548806,0.4846075063671565,0.18871062767861255,0.047340562692477925,0.004328012865072556,0.0007821712328146849,0.4890393254548806,True,0.18871062767861255,80.90412569332673,False,69.23696703789578,True,55.91555758220853,False,40.291242376055855,True,38.37613283165794,False
202646072702,20260727,9,0.16355932613993457,0.32181918562589584,0.040088132942089294,0.09482977068909271,0.3117017393461841,0.016987691849055034,0.16355932613993457,False,0.040088132942089294,78.71864529573172,False,71.32951959144265,True,67.50857709001987,False,41.09415947240824,True,29.211625384713358,False
202646072703,20260727,7,0.29581980927038054,0.5041073477369082,0.1756336618652303,0.031672353398901676,0.05761659728355585,0.243754335720625,0.29581980927038054,False,0.1756336618652303,80.71892037293563,False,68.528235036329,True,58.012826288832045,False,52.63463788340896,True,32.78540470633938,False
202646072704,20260727,9,0.14093335506394672,0.3779703897043277,0.32434177139815973,0.14510371302974942,0.19408479845159363,0.013295563151948863,0.14093335506394672,False,0.32434177139815973,82.74512953279446,False,73.44931750913602,True,63.237606184894005,False,40.91079540038891,True,28.62362007858942,False
202646072705,20260727,9,0.5087250057253926,0.43083493166591935,0.2115526875719084,0.010350309819672419,0.13435037760699206,0.014431789487204165,0.5087250057253926,True,0.2115526875719084,81.2243646534618,False,67.54976935817417,True,60.980903583498225,False,40.96719771451016,True,38.966411670395125,False
202646072706,20260727,10,0.6678177564700698,0.3625010550823148,0.0007860278517264853,0.05628706018311271,0.0042550168717125185,0.003202081278161344,0.6678177564700698,True,0.0007860278517264853,78.11109620224205,False,69.63764626355076,True,55.91266837875152,False,40.41082020481665,True,43.841963081724565,False
202646072707,20260727,12,0.12243719986150803,0.43135905147632037,0.06922891510876607,0.02356975423635654,0.001610531905864468,0.07569319151009617,0.12243719986150803,False,0.06922891510876607,79.16111252179617,False,68.15828207333648,True,55.80797201178084,False,44.039714650403354,True,28.14824535315164,False
202646072708,20260727,9,0.24020398158304612,0.33839347515053975,0.00902466143826356,0.004671642909014145,0.13452849045929977,0.3086506939936826,0.24020398158304612,False,0.00902466143826356,78.23947923693139,False,67.28652371290558,True,60.98770831134175,False,55.93974549349985,True,31.2550180852109,False
202646072709,20260727,10,0.026114914467573802,0.4278248391015343,0.10080893868191367,0.05137858649351433,0.018682333571482555,0.1619894124233206,0.026114914467573802,False,0.10080893868191367,79.63292218944012,False,69.4181786568451,True,56.48290333298412,False,48.4409513269965,True,25.75190953099677,False
202646072710,20260727,10,0.039239323862683397,0.4871539330480292,0.1516004444471016,0.1412538619262279,0.07298480138719926,0.15785181296561873,0.039239323862683397,False,0.1516004444471016,80.37498657712298,False,73.29057356235361,True,58.612675373923594,False,48.22882235203554,True,26.07045856747509,False
202630072804,20260728,9,0.3487124483549918,0.4459635807615705,0.1221001525561781,0.010693407252693259,0.16105991243097836,0.12645765515994484,0.3487124483549918,False,0.1221001525561781,79.94650206933754,False,67.56563902842015,True,61.99642425880707,False,46.621910645377355,True,34.27567533988893,False
202630072805,20260728,9,0.14370539326410903,0.5258890908810421,0.13666674073766513,0.2042361636679672,0.06721374775188664,0.015066096142458798,0.14370539326410903,False,0.13666674073766513,80.15894859291014,False,75.810773248107,True,58.38770997651195,False,40.99869506797124,True,28.695277994737705,False
202630072806,20260728,12,0.06984765618028364,0.5633519518725687,0.04746961599275807,0.026484880302255393,0.12281723579852635,0.17791973908771042,0.06984765618028364,False,0.04746961599275807,78.83136873918723,False,68.2916496293648,True,60.53938562275349,False,49.25813394928727,True,26.82321246608485,False
202630072807,20260728,7,0.3892895441019635,0.49415447196558354,0.05683419359929571,0.08050828544516264,0.039320456313072454,0.300654518861747,0.3892895441019635,False,0.05683419359929571,78.97374683812401,False,70.70746022229102,True,57.29560947238469,False,55.53474288938056,True,35.440540383712985,False
202630072808,20260728,12,0.014628583440056114,0.5311829222277968,0.14097319226603294,0.0547417099121846,0.23447579519727765,0.02912200932416815,0.014628583440056114,False,0.14097319226603294,80.2214307856524,False,69.56864639320547,True,64.73197692899049,False,41.69851155361447,True,25.475213687689045,False
202630072809,20260728,12,0.09811519039217348,0.3890531421307216,0.02057123731320031,0.06449382333626053,0.05575557653515846,0.12568799460368207,0.09811519039217348,False,0.02057123731320031,78.41849381617799,False,70.00259342097239,True,57.94002255766891,False,46.582589771445114,True,27.530504305439752,False
202630072810,20260728,11,0.1465967141359592,0.5993114027791413,0.054702537128341854,0.012906818784595608,0.003332875061516235,0.055664636522693975,0.1465967141359592,False,0.054702537128341854,78.94139922789475,False,67.66792130590122,True,55.87616628553261,False,43.028963986716796,True,28.77013349895806,False
202630072811,20260728,10,0.29803182646644855,0.4568804097958007,0.10454813026848983,0.1594554489997205,0.09895646744755185,0.11905830262297347,0.29803182646644855,False,0.10454813026848983,79.68825653969324,False,74.03575984999202,True,59.6205280081041,False,46.24406904974934,True,32.847064537489636,False
202630072812,20260728,8,0.22410163071971406,0.6076665544519685,0.10297779917407181,0.06776611209454074,0.0071831923261095635,0.06913971588824798,0.22410163071971406,False,0.10297779917407181,79.66503168089054,False,70.14740797725433,True,56.028534826800524,False,43.708403892025785,True,30.819263743483642,False
202635072801,20260728,9,0.18664191642758912,0.3714459114331927,0.16666822865034686,0.218391315242503,0.24003357037486767,0.004203180541406358,0.18664191642758912,False,0.16666822865034686,80.59115746482269,False,76.3543534185388,True,64.93543999278698,False,40.46032209404948,True,29.818745853558937,False
202635072802,20260728,9,0.24509211397141048,0.5721387154592626,0.003758298483725681,0.02064572818816824,0.38237780119228754,0.040611020929649785,0.24509211397141048,False,0.003758298483725681,78.15747601213893,False,68.024207670693,True,69.94670759626447,False,42.27303535062865,True,31.38796142510745,False
202635072803,20260728,10,0.06733686789215984,0.46715782945948203,0.00879018006467108,0.16723905299092984,0.07749613984421165,0.05991556821255347,0.06733686789215984,False,0.00879018006467108,78.2358328287361,False,74.35027445667812,True,58.78828552964983,False,43.24303348079184,True,26.760948713938383,False
202635072804,20260728,9,0.2755051144413559,0.5882151725294962,0.01018245757724516,0.08353175826867763,0.001296193860402562,0.16971163179314885,0.2755051144413559,False,0.01018245757724516,78.25747760193727,False,70.8394430392641,True,55.79552377262341,False,48.83700319328063,True,32.22192858427664,False
202635072805,20260728,10,0.0837702247513931,0.5625011297582472,0.05101860379707137,0.20319327544559315,0.14626529040736502,0.13061477839461857,0.0837702247513931,False,0.05101860379707137,78.88541003120146,False,75.77038999901927,True,61.435154047257654,False,46.83436356032902,True,27.170131806060994,False
202635072806,20260728,11,0.40622100334881717,0.5284162726653029,0.03504825682738718,0.02224010368100553,0.18569641158340164,0.022765594242816198,0.40622100334881717,False,0.03504825682738718,78.64142954285226,False,68.09735116054054,True,62.92392809278192,False,41.38160576799622,True,35.93184914749541,False
202635072807,20260728,9,0.1305187313827579,0.32413912984970616,0.17575393303975817,0.13236264020400776,0.05809459754650087,0.14508231210256903,0.1305187313827579,False,0.17575393303975817,80.72062995134272,False,72.92165761027915,True,58.03152019902843,False,47.57458360336028,True,28.355359701463357,False
202635072808,20260728,12,0.4804639598020091,0.5136156988349104,0.109143102298411,0.025038241979058556,0.024923341153615452,0.03571370926441567,0.4804639598020091,True,0.109143102298411,79.75610162958674,False,68.22550304037632,True,56.729055709740685,False,42.027873390505924,True,38.12005474811094,False
202635072809,20260728,10,0.1822891932919711,0.5193969163381857,0.22341326737837156,0.03733565097886585,0.13394405282909191,0.03387068675718206,0.1822891932919711,False,0.22341326737837156,81.38901080118615,False,68.78542746787556,True,60.9653785141276,False,41.93571181394353,True,29.703705763456252,False
202635072810,20260728,9,0.27406863058988407,0.44962448743299593,0.039023593093049536,0.055195268194940535,0.0908270144004775,0.011204756980204844,0.27406863058988407,False,0.039023593093049536,78.70235250461444,False,69.58890691058596,True,59.30588693582533,False,40.80707029677698,True,32.18227686689346,False
202635072811,20260728,9,0.18091207668462128,0.457655265718302,0.1446735140895418,0.08837207964634503,0.21840035108745373,0.10857817213182393,0.18091207668462128,False,0.1446735140895418,80.27500014312163,False,71.05000593246653,True,64.14048142953862,False,45.7096577074294,True,29.667362739128077,False
202635072812,20260728,14,0.2813972951903529,0.6113442350286602,0.02164119437695675,0.05610804162241347,0.02036885634377992,0.00777676137286399,0.2813972951903529,False,0.02164119437695675,78.43502794827924,False,69.62965760654157,True,56.54945373943265,False,40.63718455111074,True,32.38483987739302,False
202645072801,20260728,10,0.6070957677713048,0.6043660042901107,0.007546352861315214,0.02908273630700508,0.020784714852438397,0.03794838133751721,0.6070957677713048,True,0.007546352861315214,78.21648275905821,False,68.4102494161824,True,56.5658599513833,False,42.13969420964639,True,41.961572237686596,False
202645072802,20260728,9,0.49941102855258046,0.38003050092663837,0.009110349270667345,0.005129412161860564,0.02691210425435592,0.020523441298202508,0.49941102855258046,True,0.009110349270667345,78.24081165412498,False,67.30778516048358,True,56.807425625660066,False,41.269989480046874,True,38.68671557856649,False
202645072803,20260728,9,0.043200924183863766,0.5005054143182096,0.07678062744893727,0.13027800215831634,0.2630969122081607,0.06966032676190265,0.043200924183863766,False,0.07678062744893727,79.27466403802092,False,72.83469937545286,True,65.77390647627782,False,43.73470324237175,True,26.16711218621334,False
202645072804,20260728,6,0.1530814225475823,0.47378001060052005,0.06320598501434435,0.5720595790472685,0.03539632468772261,0.17625668870308225,0.1530814225475823,False,0.06320598501434435,79.07022048927318,False,87.19806888435406,True,57.14137062673979,False,49.17279790925524,True,28.938443318125568,False
202645072805,20260728,8,0.2993384707051744,0.5607320353453535,0.2019411198571004,0.17437500392949515,0.055101889318837416,0.05951967790821523,0.2993384707051744,False,0.2019411198571004,81.0901191008319,False,74.63641755609322,True,57.91444188722921,False,43.22308635023468,True,32.8835149752431,False
202645072806,20260728,9,0.06689227854051505,0.503245276993965,0.05987178347865924,0.1164828182507586,0.010322291003983011,0.18586321466151073,0.06689227854051505,False,0.05987178347865924,79.01977885063732,False,72.25485661080806,True,56.1526744395627,False,49.66578820943697,True,26.749933133837622,False
202645072807,20260728,12,0.364461647618748,0.5980223458950769,0.04693687103212535,0.07228061704260132,0.10013949704186903,0.04129901655433176,0.364461647618748,False,0.04693687103212535,78.82324777581682,False,70.34653567253284,True,59.66625058013707,False,42.307507572186985,True,34.725640626719084,False
202645072808,20260728,12,0.039625564015945955,0.5294223534561466,0.05365869495845105,0.4164358338203523,0.022248852583484937,0.0884058857183889,0.039625564015945955,False,0.05365869495845105,78.92554575482306,False,83.06383890894075,True,56.623610804189894,False,44.683895120360816,True,26.079871732820774,False
